dateTime,priceFr,priceBe,genForecast,systemLoad,weekDay
1/22/2015 16:00,51.99,51.99,84428,77199,3
1/22/2015 17:00,59.2,59.2,86389,78195,3
1/22/2015 18:00,64.56,64.56,88205,82893,3
1/22/2015 19:00,64.57,64.57,89319,85640,3
1/22/2015 20:00,56.5,56.5,87071,82242,3
1/22/2015 21:00,48.15,48.15,84544,77472,3
1/22/2015 22:00,49.41,49.41,83262,73255,3
1/22/2015 23:00,48,48,83823,77245,3
1/23/2015 0:00,42.34,42.34,79957,75318,4
1/23/2015 1:00,42.1,42.1,77883,70552,4
1/23/2015 2:00,39.4,39.4,76896,71995,4
1/23/2015 3:00,38,38,74913,68625,4
1/23/2015 4:00,35,35,75010,66870,4
1/23/2015 5:00,38,38,75422,67536,4
1/23/2015 6:00,43.6,43.6,79422,71909,4
1/23/2015 7:00,54.96,54.96,86137,79385,4
1/23/2015 8:00,60.72,60.72,88549,84381,4
1/23/2015 9:00,61.62,61.62,89051,84282,4
1/23/2015 10:00,61.48,61.48,89419,84920,4
1/23/2015 11:00,56.6,56.6,88862,84897,4
1/23/2015 12:00,52.9,52.9,88013,84180,4
1/23/2015 13:00,50.14,50.14,87411,83768,4
1/23/2015 14:00,46.58,46.58,85000,80327,4
1/23/2015 15:00,44.09,44.09,83906,77886,4
1/23/2015 16:00,45.18,45.18,83549,75949,4
1/23/2015 17:00,49.98,49.98,84562,76709,4
1/23/2015 18:00,57.24,57.24,87248,81707,4
1/23/2015 19:00,55.82,55.82,86957,84672,4
1/23/2015 20:00,49.48,49.48,84586,81312,4
1/23/2015 21:00,44.28,44.28,81968,77717,4
1/23/2015 22:00,46.25,46.25,81400,74481,4
1/23/2015 23:00,46.29,46.29,82041,78207,4
1/24/2015 0:00,44.01,44.01,80658,76264,5
1/24/2015 1:00,43.12,43.12,76951,70060,5
1/24/2015 2:00,40.68,40.68,75305,71047,5
1/24/2015 3:00,36.1,36.1,73513,67646,5
1/24/2015 4:00,35,35,72980,65058,5
1/24/2015 5:00,35,35,73759,63881,5
1/24/2015 6:00,39.1,39.1,74628,65958,5
1/24/2015 7:00,41.35,41.35,76603,68786,5
1/24/2015 8:00,42.58,42.58,79818,71274,5
1/24/2015 9:00,46.67,46.67,82168,72985,5
1/24/2015 10:00,45.45,45.45,82911,75679,5
1/24/2015 11:00,46.87,46.87,82542,75413,5
1/24/2015 12:00,45.92,45.92,81751,75849,5
1/24/2015 13:00,41.34,41.34,80291,76810,5
1/24/2015 14:00,38.53,38.53,78414,72141,5
1/24/2015 15:00,35.85,35.85,76876,68836,5
1/24/2015 16:00,34.52,34.52,76610,67207,5
1/24/2015 17:00,40.46,40.46,78523,68212,5
1/24/2015 18:00,50.75,50.75,82122,73359,5
1/24/2015 19:00,51.4,51.4,83891,76428,5
1/24/2015 20:00,47.26,47.26,82327,74503,5
1/24/2015 21:00,42.11,42.11,79382,71453,5
1/24/2015 22:00,47.16,47.16,79451,68948,5
1/24/2015 23:00,45.95,45.95,78840,74060,5
1/25/2015 0:00,44.63,44.63,77330,72887,6
1/25/2015 1:00,39.87,39.87,74363,68953,6
1/25/2015 2:00,39.02,39.02,72921,69014,6
1/25/2015 3:00,33.81,33.81,71394,65414,6
1/25/2015 4:00,29.83,29.83,70394,62787,6
1/25/2015 5:00,28.64,28.64,70512,61569,6
1/25/2015 6:00,31.23,31.23,70735,62725,6
1/25/2015 7:00,35.11,35.11,71492,64594,6
1/25/2015 8:00,39.01,39.01,71676,65722,6
1/25/2015 9:00,41.1,41.1,73772,66852,6
1/25/2015 10:00,41.75,41.75,75740,70209,6
1/25/2015 11:00,41.77,41.77,76485,71451,6
1/25/2015 12:00,43.17,43.17,76889,72522,6
1/25/2015 13:00,40.44,40.44,75816,74648,6
1/25/2015 14:00,38.5,38.5,73901,68747,6
1/25/2015 15:00,34.82,35.97,72898,65486,6
1/25/2015 16:00,35.9,35.9,72320,63835,6
1/25/2015 17:00,40.5,47.85,74328,65473,6
1/25/2015 18:00,51.43,51.43,79047,70577,6
1/25/2015 19:00,51.81,51.81,81175,75487,6
1/25/2015 20:00,48.83,48.83,80021,74872,6
1/25/2015 21:00,44.19,44.19,78758,72530,6
1/25/2015 22:00,45.46,45.46,77840,69746,6
1/25/2015 23:00,45.17,45.17,78090,73970,6
1/26/2015 0:00,40.84,40.84,75138,72367,0
1/26/2015 1:00,38,38,73285,68525,0
1/26/2015 2:00,35.09,35.09,72944,69431,0
1/26/2015 3:00,32,32,72286,65948,0
1/26/2015 4:00,30.1,30.1,72059,63866,0
1/26/2015 5:00,36.99,36.99,73129,64988,0
1/26/2015 6:00,45.1,45.1,77085,69473,0
1/26/2015 7:00,55.16,55.16,83558,77632,0
1/26/2015 8:00,56.16,56.16,86092,82805,0
1/26/2015 9:00,55.55,55.55,86583,83206,0
1/26/2015 10:00,53.63,53.63,86655,84250,0
1/26/2015 11:00,53.79,53.79,86273,83883,0
1/26/2015 12:00,51.47,51.47,85873,84290,0
1/26/2015 13:00,51.87,51.87,85379,84413,0
1/26/2015 14:00,52.85,52.85,84988,81124,0
1/26/2015 15:00,49.69,49.69,83750,78192,0
1/26/2015 16:00,45.46,45.46,82629,76423,0
1/26/2015 17:00,50.06,50.06,83507,77465,0
1/26/2015 18:00,58.85,58.85,86683,81013,0
1/26/2015 19:00,54.94,54.94,87940,85030,0
1/26/2015 20:00,48.5,48.5,84606,81766,0
1/26/2015 21:00,43.84,43.84,81899,76888,0
1/26/2015 22:00,44,44,81030,72942,0
1/26/2015 23:00,47.41,47.41,80256,76781,0
1/27/2015 0:00,41.64,41.64,78240,74029,1
1/27/2015 1:00,40.4,40.4,76270,68622,1
1/27/2015 2:00,41.1,41.1,75710,69916,1
1/27/2015 3:00,38.05,38.05,73938,66610,1
1/27/2015 4:00,33.68,33.68,72983,64505,1
1/27/2015 5:00,39.03,39.03,73851,65344,1
1/27/2015 6:00,45.21,45.21,78544,69145,1
1/27/2015 7:00,51.76,51.76,83816,77881,1
1/27/2015 8:00,54.61,54.61,86430,83183,1
1/27/2015 9:00,55.13,55.13,86844,83178,1
1/27/2015 10:00,55.07,55.07,86810,83667,1
1/27/2015 11:00,52.91,52.91,86525,83232,1
1/27/2015 12:00,49.25,49.25,85330,83254,1
1/27/2015 13:00,49.49,49.49,84799,83128,1
1/27/2015 14:00,49.48,49.48,84160,79951,1
1/27/2015 15:00,46.97,46.97,83228,77137,1
1/27/2015 16:00,45.36,45.36,82472,76150,1
1/27/2015 17:00,52.62,52.62,83908,76905,1
1/27/2015 18:00,63.29,63.29,86955,81032,1
1/27/2015 19:00,60.17,60.17,87464,85261,1
1/27/2015 20:00,52.02,52.02,84943,82135,1
1/27/2015 21:00,47.93,47.93,81937,77024,1
1/27/2015 22:00,47.2,47.2,80928,73649,1
1/27/2015 23:00,45.14,45.14,80791,77168,1
1/28/2015 0:00,42.74,42.74,77328,75164,2
1/28/2015 1:00,40.38,40.38,74450,69442,2
1/28/2015 2:00,39.26,39.26,74580,70520,2
1/28/2015 3:00,36.71,36.71,72891,67280,2
1/28/2015 4:00,30.8,30.8,71547,64981,2
1/28/2015 5:00,29.76,29.76,72687,65372,2
1/28/2015 6:00,42.07,42.07,76751,69215,2
1/28/2015 7:00,48.45,48.45,83135,77625,2
1/28/2015 8:00,52.15,52.15,85915,82069,2
1/28/2015 9:00,52.15,52.15,86851,82736,2
1/28/2015 10:00,51.59,51.59,87288,83270,2
1/28/2015 11:00,51.59,51.59,87993,82576,2
1/28/2015 12:00,49.83,49.83,88153,83013,2
1/28/2015 13:00,48.41,48.41,87779,82521,2
1/28/2015 14:00,44.39,44.39,85964,79405,2
1/28/2015 15:00,40,40,84289,76253,2
1/28/2015 16:00,40.22,40.22,83906,74653,2
1/28/2015 17:00,44.42,44.42,84748,75123,2
1/28/2015 18:00,51,51,87836,79229,2
1/28/2015 19:00,50.37,50.37,88850,83144,2
1/28/2015 20:00,52.59,52.59,83555,79533,2
1/28/2015 21:00,49.35,49.35,80614,74659,2
1/28/2015 22:00,49.13,49.13,82456,70844,2
1/28/2015 23:00,45.94,45.94,84041,74450,2
1/29/2015 0:00,45.28,45.28,78976,72286,3
1/29/2015 1:00,42.67,42.67,75310,67285,3
1/29/2015 2:00,42.05,42.05,75059,67552,3
1/29/2015 3:00,41.23,41.23,73696,64112,3
1/29/2015 4:00,38.48,38.48,72266,62277,3
1/29/2015 5:00,40,40,73806,62795,3
1/29/2015 6:00,44.52,44.52,78172,66459,3
1/29/2015 7:00,49.69,49.69,85486,74694,3
1/29/2015 8:00,57.64,57.64,88269,79294,3
1/29/2015 9:00,59.82,59.82,88779,79128,3
1/29/2015 10:00,61.44,61.44,88926,79313,3
1/29/2015 11:00,56.01,56.01,89281,79016,3
1/29/2015 12:00,50.56,50.56,89455,79865,3
1/29/2015 13:00,51.03,51.03,88878,79783,3
1/29/2015 14:00,54.25,54.25,88058,77096,3
1/29/2015 15:00,52.73,52.73,86525,75002,3
1/29/2015 16:00,50.49,50.49,85510,73263,3
1/29/2015 17:00,61.46,61.46,86311,74291,3
1/29/2015 18:00,67.67,67.67,89820,79061,3
1/29/2015 19:00,58.38,58.38,90332,83093,3
1/29/2015 20:00,47.87,47.87,88781,79032,3
1/29/2015 21:00,39.9,39.9,84706,73994,3
1/29/2015 22:00,36.07,38,80492,69991,3
1/29/2015 23:00,41.1,41.1,80843,73913,3
1/30/2015 0:00,33.02,33.02,77570,71813,4
1/30/2015 1:00,28.06,30.17,74996,66920,4
1/30/2015 2:00,26.42,31.62,74794,67030,4
1/30/2015 3:00,24.74,29.94,74225,63469,4
1/30/2015 4:00,23.89,29.99,73704,61614,4
1/30/2015 5:00,26.07,32.99,73740,62437,4
1/30/2015 6:00,38.3,38.3,77504,66461,4
1/30/2015 7:00,48.76,48.76,84136,74225,4
1/30/2015 8:00,49.19,49.19,86995,78991,4
1/30/2015 9:00,49.02,49.02,88457,78661,4
1/30/2015 10:00,49.51,49.51,89295,78590,4
1/30/2015 11:00,48.43,48.43,88999,78915,4
1/30/2015 12:00,47.45,47.45,87810,78658,4
1/30/2015 13:00,44.95,47.44,86856,78903,4
1/30/2015 14:00,43.24,43.24,84836,76020,4
1/30/2015 15:00,43.71,43.71,83522,73512,4
1/30/2015 16:00,44,44,82864,71723,4
1/30/2015 17:00,46.69,46.69,83107,72654,4
1/30/2015 18:00,50,50,84758,76906,4
1/30/2015 19:00,52.01,52.01,85880,80794,4
1/30/2015 20:00,49,49,82985,76772,4
1/30/2015 21:00,42.94,42.94,79486,72690,4
1/30/2015 22:00,45.48,45.48,78541,69599,4
1/30/2015 23:00,45.51,45.51,78859,73640,4
1/31/2015 0:00,48.98,48.98,76710,71683,5
1/31/2015 1:00,41.15,41.15,73940,66750,5
1/31/2015 2:00,39.69,39.69,72927,66390,5
1/31/2015 3:00,33.11,33.11,70700,62914,5
1/31/2015 4:00,29.75,29.75,68845,60746,5
1/31/2015 5:00,33.3,33.3,69290,59881,5
1/31/2015 6:00,37.42,37.42,70810,62059,5
1/31/2015 7:00,38.92,38.92,73511,64187,5
1/31/2015 8:00,44.29,44.29,76007,66882,5
1/31/2015 9:00,47.57,47.57,78859,68964,5
1/31/2015 10:00,48.19,48.19,80180,71426,5
1/31/2015 11:00,47,47,80390,71973,5
1/31/2015 12:00,48.94,48.94,80710,72970,5
1/31/2015 13:00,47.25,47.25,80186,74169,5
1/31/2015 14:00,40.55,40.55,77831,69915,5
1/31/2015 15:00,37.27,39.66,75849,66927,5
1/31/2015 16:00,37.19,40,75253,65480,5
1/31/2015 17:00,42.99,48.66,77012,66315,5
1/31/2015 18:00,50.96,58.45,80927,71882,5
1/31/2015 19:00,48.93,48.93,82045,76032,5
1/31/2015 20:00,43.35,43.35,79899,73270,5
1/31/2015 21:00,37.54,37.54,77648,69816,5
1/31/2015 22:00,40.36,40.36,77607,67235,5
1/31/2015 23:00,43.17,43.17,79514,72300,5
2/1/2015 0:00,39.89,39.89,75670,71271,6
2/1/2015 1:00,33.26,33.26,72016,67887,6
2/1/2015 2:00,29.15,29.15,71085,67658,6
2/1/2015 3:00,25.63,25.63,70377,64176,6
2/1/2015 4:00,25.78,25.78,70273,61582,6
2/1/2015 5:00,25.99,25.99,69690,60356,6
2/1/2015 6:00,24.26,26.16,70301,61306,6
2/1/2015 7:00,26.48,26.48,71171,62402,6
2/1/2015 8:00,31.15,31.15,70984,63568,6
2/1/2015 9:00,36.21,36.21,72756,65072,6
2/1/2015 10:00,38.84,38.84,75585,67860,6
2/1/2015 11:00,39.94,39.94,76526,69638,6
2/1/2015 12:00,41.59,55,77435,70884,6
2/1/2015 13:00,35.91,39.94,76707,72800,6
2/1/2015 14:00,30.54,37.44,74340,67324,6
2/1/2015 15:00,28.88,35.96,73857,64332,6
2/1/2015 16:00,29.89,37,73829,62925,6
2/1/2015 17:00,36.85,44.94,74923,64037,6
2/1/2015 18:00,50.79,54.94,80111,69110,6
2/1/2015 19:00,52.05,52.05,81579,74799,6
2/1/2015 20:00,52.01,52.01,81106,73798,6
2/1/2015 21:00,47.87,47.87,79711,71132,6
2/1/2015 22:00,45.8,45.8,78509,68546,6
2/1/2015 23:00,41.74,41.74,78155,72947,6
2/2/2015 0:00,42.47,42.47,75473,71531,0
2/2/2015 1:00,36.67,36.67,73057,67560,0
2/2/2015 2:00,36.4,36.4,72729,68248,0
2/2/2015 3:00,31.04,31.04,71466,65403,0
2/2/2015 4:00,29.87,29.87,70719,63661,0
2/2/2015 5:00,34.9,34.9,71719,64976,0
2/2/2015 6:00,43.47,43.47,77084,69595,0
2/2/2015 7:00,58.82,58.82,82986,77907,0
2/2/2015 8:00,60.41,60.41,85082,83179,0
2/2/2015 9:00,61.33,61.33,86686,83665,0
2/2/2015 10:00,63.89,63.89,87272,84448,0
2/2/2015 11:00,62.61,62.61,86864,84094,0
2/2/2015 12:00,59.13,59.13,85800,84523,0
2/2/2015 13:00,57.99,57.99,84761,84418,0
2/2/2015 14:00,54.52,54.52,83635,81727,0
2/2/2015 15:00,45.74,45.74,82269,79647,0
2/2/2015 16:00,47.99,47.99,81988,78419,0
2/2/2015 17:00,58.96,58.96,82639,79182,0
2/2/2015 18:00,97.53,97.53,84965,83410,0
2/2/2015 19:00,95.74,95.74,87038,88520,0
2/2/2015 20:00,61.99,61.99,85451,84781,0
2/2/2015 21:00,54.1,54.1,82464,79744,0
2/2/2015 22:00,51,51,80993,75835,0
2/2/2015 23:00,51.27,51.27,81568,79693,0
2/3/2015 0:00,45,45,78805,77148,1
2/3/2015 1:00,40.67,40.67,76731,72393,1
2/3/2015 2:00,43.76,43.76,76446,72712,1
2/3/2015 3:00,40.35,40.35,75101,69798,1
2/3/2015 4:00,40.53,40.53,74507,67925,1
2/3/2015 5:00,42.53,42.53,75439,69008,1
2/3/2015 6:00,47.44,47.44,78292,73116,1
2/3/2015 7:00,61.3,61.3,83968,82180,1
2/3/2015 8:00,63.78,63.78,85598,87396,1
2/3/2015 9:00,68.78,68.78,86409,87548,1
2/3/2015 10:00,72.24,72.24,87114,88036,1
2/3/2015 11:00,65.34,65.34,86866,87778,1
2/3/2015 12:00,66.23,66.23,85995,88052,1
2/3/2015 13:00,57.03,57.03,85319,87224,1
2/3/2015 14:00,57.57,57.57,84163,84627,1
2/3/2015 15:00,55.76,55.76,83139,82324,1
2/3/2015 16:00,54.39,54.39,83074,81581,1
2/3/2015 17:00,60.07,60.07,84823,82492,1
2/3/2015 18:00,95.66,95.66,86687,86255,1
2/3/2015 19:00,68.71,68.71,88109,91270,1
2/3/2015 20:00,61.75,61.75,86122,87331,1
2/3/2015 21:00,53.17,53.17,83848,81809,1
2/3/2015 22:00,51.8,51.8,83490,78247,1
2/3/2015 23:00,46.98,46.98,82529,81651,1
2/4/2015 0:00,44,44,81006,79560,2
2/4/2015 1:00,44.87,44.87,78768,73977,2
2/4/2015 2:00,45.34,45.34,78360,75214,2
2/4/2015 3:00,42.23,42.23,76588,72062,2
2/4/2015 4:00,40.29,40.29,75885,69975,2
2/4/2015 5:00,44.03,44.03,77048,70732,2
2/4/2015 6:00,47.37,47.37,81825,74807,2
2/4/2015 7:00,58.46,58.46,86093,83150,2
2/4/2015 8:00,61.76,61.76,88531,87799,2
2/4/2015 9:00,62.59,62.59,89474,88450,2
2/4/2015 10:00,62.56,62.56,89631,88523,2
2/4/2015 11:00,63.51,63.51,89693,88034,2
2/4/2015 12:00,56.86,56.86,89292,88265,2
2/4/2015 13:00,53.53,53.53,88547,87401,2
2/4/2015 14:00,51.45,51.45,87316,84703,2
2/4/2015 15:00,49.88,49.88,86346,82179,2
2/4/2015 16:00,49.92,49.92,86000,80893,2
2/4/2015 17:00,59.37,59.37,87939,81183,2
2/4/2015 18:00,77.21,77.21,88565,84691,2
2/4/2015 19:00,62.73,62.73,90354,89292,2
2/4/2015 20:00,56.07,56.07,87994,86127,2
2/4/2015 21:00,50.83,50.83,85430,81399,2
2/4/2015 22:00,50.81,50.81,84463,77698,2
2/4/2015 23:00,49.58,49.58,84266,81324,2
2/5/2015 0:00,46.72,46.72,82177,79081,3
2/5/2015 1:00,46.24,46.24,79605,73935,3
2/5/2015 2:00,46.5,46.5,79597,75228,3
2/5/2015 3:00,41.06,41.06,77775,72173,3
2/5/2015 4:00,40.3,40.3,76742,70354,3
2/5/2015 5:00,42.41,42.41,77996,70907,3
2/5/2015 6:00,48.19,48.19,81893,75060,3
2/5/2015 7:00,63.79,63.79,87286,83459,3
2/5/2015 8:00,62.06,62.06,88990,88243,3
2/5/2015 9:00,63.62,63.62,89640,88227,3
2/5/2015 10:00,63.14,63.14,90756,88355,3
2/5/2015 11:00,59.91,59.91,90966,87546,3
2/5/2015 12:00,60.72,60.72,90645,88162,3
2/5/2015 13:00,58.13,58.13,89193,87309,3
2/5/2015 14:00,52.42,52.42,88168,84540,3
2/5/2015 15:00,47.24,47.24,86586,82669,3
2/5/2015 16:00,44.04,44.04,86537,81144,3
2/5/2015 17:00,50.75,50.75,87588,81711,3
2/5/2015 18:00,62.27,62.27,89670,85044,3
2/5/2015 19:00,61.01,61.01,92203,89991,3
2/5/2015 20:00,57.92,57.92,90148,86830,3
2/5/2015 21:00,50.34,50.34,86657,82059,3
2/5/2015 22:00,47.5,47.5,85536,78356,3
2/5/2015 23:00,46.25,46.25,85456,82085,3
2/6/2015 0:00,44.85,44.85,84022,80131,4
2/6/2015 1:00,41.92,41.92,82486,74130,4
2/6/2015 2:00,40.25,40.25,81529,76049,4
2/6/2015 3:00,39.35,39.35,79328,72915,4
2/6/2015 4:00,35.93,35.93,78214,70951,4
2/6/2015 5:00,39.53,39.53,79388,71917,4
2/6/2015 6:00,48.43,48.43,84248,76093,4
2/6/2015 7:00,59.48,59.48,89182,84465,4
2/6/2015 8:00,68.86,68.86,90743,89161,4
2/6/2015 9:00,69.72,69.72,91765,89326,4
2/6/2015 10:00,70.24,70.24,92637,89941,4
2/6/2015 11:00,62.96,62.96,93084,89762,4
2/6/2015 12:00,54.4,54.4,91761,89182,4
2/6/2015 13:00,50.92,50.92,90175,88522,4
2/6/2015 14:00,50.16,50.16,88576,85134,4
2/6/2015 15:00,47,47,87034,82533,4
2/6/2015 16:00,45.1,45.1,86181,80271,4
2/6/2015 17:00,50.19,50.19,87594,80543,4
2/6/2015 18:00,58.72,58.72,89907,83875,4
2/6/2015 19:00,57.99,57.99,92173,89161,4
2/6/2015 20:00,52.51,52.51,89626,85609,4
2/6/2015 21:00,50.95,50.95,86718,81539,4
2/6/2015 22:00,51.91,51.91,85892,78375,4
2/6/2015 23:00,50.01,50.01,86907,82082,4
2/7/2015 0:00,53.68,53.68,83160,79897,5
2/7/2015 1:00,51.49,51.49,79326,74754,5
2/7/2015 2:00,50,50,77644,74990,5
2/7/2015 3:00,44.05,44.05,75454,71634,5
2/7/2015 4:00,42.45,42.45,74730,69133,5
2/7/2015 5:00,43.94,43.94,74766,68509,5
2/7/2015 6:00,45.21,45.21,76299,70502,5
2/7/2015 7:00,49.11,49.11,78207,73326,5
2/7/2015 8:00,49.97,49.97,80876,75679,5
2/7/2015 9:00,53.81,53.81,83420,77930,5
2/7/2015 10:00,56.62,56.62,84952,80220,5
2/7/2015 11:00,55.19,55.19,85035,79624,5
2/7/2015 12:00,52.5,52.5,84894,79597,5
2/7/2015 13:00,49.23,49.23,83129,79906,5
2/7/2015 14:00,48.4,48.4,80253,74825,5
2/7/2015 15:00,48.93,48.93,77973,71912,5
2/7/2015 16:00,44.35,44.35,76758,69929,5
2/7/2015 17:00,48.4,48.4,78085,69916,5
2/7/2015 18:00,65.06,65.06,80682,74413,5
2/7/2015 19:00,70.03,70.03,82764,80686,5
2/7/2015 20:00,63.21,63.21,81978,78638,5
2/7/2015 21:00,56.49,56.49,80058,75485,5
2/7/2015 22:00,55.19,55.19,79374,73010,5
2/7/2015 23:00,53.24,53.24,79461,77664,5
2/8/2015 0:00,62.86,62.86,77572,76534,6
2/8/2015 1:00,60.43,60.43,74673,72855,6
2/8/2015 2:00,57.53,57.53,73532,72992,6
2/8/2015 3:00,49.63,49.63,71268,69218,6
2/8/2015 4:00,40.44,40.44,70121,66101,6
2/8/2015 5:00,40.93,40.93,69954,65047,6
2/8/2015 6:00,42.82,42.82,70563,65757,6
2/8/2015 7:00,44.28,44.28,71135,66468,6
2/8/2015 8:00,42.73,42.73,72165,67168,6
2/8/2015 9:00,43.76,43.76,73906,68553,6
2/8/2015 10:00,46.49,46.49,75963,71168,6
2/8/2015 11:00,49.63,49.63,77241,72073,6
2/8/2015 12:00,46.48,46.48,78312,72686,6
2/8/2015 13:00,46.01,46.01,76633,73738,6
2/8/2015 14:00,39.94,39.94,73671,67681,6
2/8/2015 15:00,38.72,38.72,71653,64418,6
2/8/2015 16:00,38.23,38.23,71248,62497,6
2/8/2015 17:00,42.95,42.95,71495,62895,6
2/8/2015 18:00,59.32,59.32,75588,67405,6
2/8/2015 19:00,73.03,73.03,79140,74961,6
2/8/2015 20:00,56.33,56.33,78750,74941,6
2/8/2015 21:00,49.88,49.88,77692,72905,6
2/8/2015 22:00,48.66,48.66,75953,70353,6
2/8/2015 23:00,48.49,48.49,76046,74682,6
2/9/2015 0:00,52.2,52.2,73402,73060,0
2/9/2015 1:00,46.06,46.06,72385,70629,0
2/9/2015 2:00,48.12,48.12,72106,71664,0
2/9/2015 3:00,42.77,42.77,70961,68480,0
2/9/2015 4:00,41.12,41.12,70290,66219,0
2/9/2015 5:00,44.84,44.84,71843,67457,0
2/9/2015 6:00,50.34,50.34,76257,71874,0
2/9/2015 7:00,59.89,59.89,81076,80559,0
2/9/2015 8:00,62.83,62.83,83409,85102,0
2/9/2015 9:00,65.49,65.49,84435,85617,0
2/9/2015 10:00,73.81,73.81,84864,86455,0
2/9/2015 11:00,72.41,72.41,84619,85723,0
2/9/2015 12:00,72.41,72.41,84289,85857,0
2/9/2015 13:00,66.8,66.8,83652,85636,0
2/9/2015 14:00,55.1,55.1,82123,82249,0
2/9/2015 15:00,54.16,54.16,80434,79686,0
2/9/2015 16:00,52.06,52.06,79844,77733,0
2/9/2015 17:00,58.9,58.9,79948,77399,0
2/9/2015 18:00,115,115,82016,81567,0
2/9/2015 19:00,100.03,100.03,85212,88572,0
2/9/2015 20:00,77.56,77.56,82734,85338,0
2/9/2015 21:00,63.89,63.89,80289,80295,0
2/9/2015 22:00,59.34,59.34,79103,76566,0
2/9/2015 23:00,55.7,55.7,79747,80402,0
2/10/2015 0:00,50.3,50.3,76379,77730,1
2/10/2015 1:00,50.6,50.6,74581,73237,1
2/10/2015 2:00,50.78,50.78,74539,73601,1
2/10/2015 3:00,47.96,47.96,72889,70170,1
2/10/2015 4:00,44.82,44.82,72333,68002,1
2/10/2015 5:00,48.93,48.93,73218,68839,1
2/10/2015 6:00,52.38,52.38,77288,72861,1
2/10/2015 7:00,71.97,71.97,81323,81051,1
2/10/2015 8:00,82.53,82.53,83471,85247,1
2/10/2015 9:00,75.75,75.75,84344,85391,1
2/10/2015 10:00,78.68,78.68,84649,85197,1
2/10/2015 11:00,77.13,77.13,85159,84238,1
2/10/2015 12:00,68.78,68.78,84189,84044,1
2/10/2015 13:00,66.69,66.69,83206,83183,1
2/10/2015 14:00,61.9,61.9,81927,79677,1
2/10/2015 15:00,54.92,54.92,80699,76600,1
2/10/2015 16:00,51.69,51.69,79746,75069,1
2/10/2015 17:00,61.41,61.41,80184,74433,1
2/10/2015 18:00,84.94,84.94,81961,78381,1
2/10/2015 19:00,71,71,84696,85567,1
2/10/2015 20:00,71,71,83153,82921,1
2/10/2015 21:00,56.42,56.42,80785,78319,1
2/10/2015 22:00,57.49,57.49,80013,75005,1
2/10/2015 23:00,52.41,52.41,79099,78750,1
2/11/2015 0:00,50.01,50.01,77084,76532,2
2/11/2015 1:00,47.41,47.41,75478,72759,2
2/11/2015 2:00,45.42,45.42,74291,73353,2
2/11/2015 3:00,43.76,43.76,73061,70033,2
2/11/2015 4:00,42.39,42.39,72196,68033,2
2/11/2015 5:00,44.3,44.3,74220,68957,2
2/11/2015 6:00,49.78,49.78,78636,72932,2
2/11/2015 7:00,60.32,60.32,82409,80697,2
2/11/2015 8:00,68.03,68.03,84379,84680,2
2/11/2015 9:00,72.02,72.02,85504,85536,2
2/11/2015 10:00,70.95,70.95,85460,85490,2
2/11/2015 11:00,61.74,61.74,85144,84243,2
2/11/2015 12:00,56.22,56.22,84297,83689,2
2/11/2015 13:00,52.77,52.77,82716,82802,2
2/11/2015 14:00,49.68,49.68,80231,79196,2
2/11/2015 15:00,49.8,49.8,79434,76148,2
2/11/2015 16:00,50.86,50.86,78626,74210,2
2/11/2015 17:00,58.48,58.48,79660,74034,2
2/11/2015 18:00,81.37,81.37,81220,78542,2
2/11/2015 19:00,71.62,71.62,84661,85661,2
2/11/2015 20:00,58.7,58.7,82679,82891,2
2/11/2015 21:00,53.09,53.09,79595,78538,2
2/11/2015 22:00,53.95,53.95,78600,74791,2
2/11/2015 23:00,51.97,51.97,78447,78503,2
2/12/2015 0:00,46.56,46.56,77125,76491,3
2/12/2015 1:00,45.74,45.74,75571,70766,3
2/12/2015 2:00,46,46,75056,72940,3
2/12/2015 3:00,43.81,43.81,74193,69790,3
2/12/2015 4:00,42.99,42.99,73477,67937,3
2/12/2015 5:00,45.04,45.04,74555,68498,3
2/12/2015 6:00,53.35,53.35,78376,72692,3
2/12/2015 7:00,63.78,63.78,82382,80955,3
2/12/2015 8:00,70.6,70.6,83312,84843,3
2/12/2015 9:00,75.71,75.71,83942,84803,3
2/12/2015 10:00,61.41,61.41,84567,84143,3
2/12/2015 11:00,56.35,56.35,83704,82694,3
2/12/2015 12:00,54.98,54.98,82957,82147,3
2/12/2015 13:00,51.44,51.44,81784,81119,3
2/12/2015 14:00,46.95,46.95,79525,77454,3
2/12/2015 15:00,45.47,45.47,78185,74718,3
2/12/2015 16:00,49.96,49.96,78173,73108,3
2/12/2015 17:00,57.58,57.58,79185,73132,3
2/12/2015 18:00,72,72,81192,77508,3
2/12/2015 19:00,69.94,69.94,84394,84238,3
2/12/2015 20:00,54.98,54.98,82340,81271,3
2/12/2015 21:00,46.72,46.72,78945,76941,3
2/12/2015 22:00,48.05,48.05,78310,73143,3
2/12/2015 23:00,48.25,48.25,77719,77056,3
2/13/2015 0:00,50.73,50.73,77950,75180,4
2/13/2015 1:00,49.07,49.07,76100,68630,4
2/13/2015 2:00,45.3,45.3,75089,70738,4
2/13/2015 3:00,42.43,42.43,73477,67279,4
2/13/2015 4:00,41.62,41.62,71953,65426,4
2/13/2015 5:00,41.71,41.71,72955,65942,4
2/13/2015 6:00,45.42,45.42,77524,69905,4
2/13/2015 7:00,58.25,58.25,83285,77834,4
2/13/2015 8:00,57.84,57.84,84586,81177,4
