agency,sku,volume,date,industryVolume,sodaVolume,avgMaxTemp,priceRegular,priceActual,discount,avgPopulation2017,avgYearlyHouseholdIncome2017,easterDay,goodFriday,newYear,christmas,laborDay,independenceDay,revolutionDayMemorial,regionalGames,fifaU17WorldCup,footballGoldCup,beerCapital,musicFest,discountInPercent
Agency_60,SKU_01,9504.54,1/1/2013,492612703,718394219,22.21973684,1221.240097,1129.151612,92.088485,2180611,211936,0,0,1,0,0,0,0,0,0,0,0,0,7.540571688
Agency_25,SKU_21,0,1/1/2013,492612703,718394219,25.8452381,0,0,0,53598,95032,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_36,SKU_22,5.0268,1/1/2013,492612703,718394219,21.3125,2031.179577,2031.179577,0,13110,94238,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_15,SKU_03,38.2392,1/1/2013,492612703,718394219,22.21973684,1250.585106,1161.773266,88.81184,200260,104564,0,0,1,0,0,0,0,0,0,0,0,0,7.101623038
Agency_49,SKU_05,2653.128,1/1/2013,492612703,718394219,24.05289256,1325.465659,1253.554525,71.911134,1880416,154532,0,0,1,0,0,0,0,0,0,0,0,0,5.425348708
Agency_58,SKU_04,2051.3178,1/1/2013,492612703,718394219,22.21973684,1762.635092,1602.02154,160.613552,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,9.11212722
Agency_15,SKU_04,225.6948,1/1/2013,492612703,718394219,22.21973684,1744.25837,1643.638973,100.619397,200260,104564,0,0,1,0,0,0,0,0,0,0,0,0,5.76860623
Agency_49,SKU_02,2663.064,1/1/2013,492612703,718394219,24.05289256,1225.822624,1217.640495,8.182129,1880416,154532,0,0,1,0,0,0,0,0,0,0,0,0,0.667480665
Agency_53,SKU_02,5728.428,1/1/2013,492612703,718394219,23.89354839,1144.013585,1131.120826,12.892759,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,1.12697604
Agency_49,SKU_07,3.0975,1/1/2013,492612703,718394219,24.05289256,0,0,0,1880416,154532,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_16,SKU_01,9196.524,1/1/2013,492612703,718394219,22.21973684,1204.623733,1112.027675,92.596058,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,7.686720381
Agency_25,SKU_03,0.5076,1/1/2013,492612703,718394219,25.8452381,1264.162234,1152.473405,111.688829,53598,95032,0,0,1,0,0,0,0,0,0,0,0,0,8.835007564
Agency_53,SKU_07,15.4875,1/1/2013,492612703,718394219,23.89354839,1008.350848,1008.350848,0,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_16,SKU_20,0,1/1/2013,492612703,718394219,22.21973684,0,0,0,1232242,246911,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_49,SKU_01,2225.448,1/1/2013,492612703,718394219,24.05289256,1226.108241,1220.07122,6.037021,1880416,154532,0,0,1,0,0,0,0,0,0,0,0,0,0.492372598
Agency_53,SKU_01,3568.212,1/1/2013,492612703,718394219,23.89354839,1144.982727,1136.569882,8.412845,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0.734757372
Agency_53,SKU_05,4390.7607,1/1/2013,492612703,718394219,23.89354839,1307.482211,1287.0734,20.408811,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,1.560924564
Agency_44,SKU_01,0,1/1/2013,492612703,718394219,21.76637931,0,0,0,31613,121781,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_26,SKU_03,0,1/1/2013,492612703,718394219,18.855,1571.884248,1434.800123,137.084125,32267,91330,0,0,1,0,0,0,0,0,0,0,0,0,8.721006345
Agency_02,SKU_01,6512.94,1/1/2013,492612703,718394219,22.14791667,1112.754748,1033.372521,79.382227,3137874,240809,0,0,1,0,0,0,0,0,0,0,0,0,7.133847521
Agency_45,SKU_01,32.616,1/1/2013,492612703,718394219,30.81142857,1176.035417,1176.035417,0,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_48,SKU_23,0,1/1/2013,492612703,718394219,24.05289256,0,0,0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_01,SKU_03,35.955,1/1/2013,492612703,718394219,17.072,1239.734043,1141.894806,97.839237,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,7.891953726
Agency_17,SKU_05,739.8342,1/1/2013,492612703,718394219,22.21973684,1302.989855,1229.401214,73.588641,147910,123013,0,0,1,0,0,0,0,0,0,0,0,0,5.647675668
Agency_51,SKU_04,3721.536,1/1/2013,492612703,718394219,24.05289256,1727.486349,1411.296353,316.189996,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,18.30347292
Agency_38,SKU_03,2567.9484,1/1/2013,492612703,718394219,22.21973684,1254.941546,1211.009009,43.932537,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,3.500763612
Agency_17,SKU_02,856.548,1/1/2013,492612703,718394219,22.21973684,1201.125,1124.020355,77.104645,147910,123013,0,0,1,0,0,0,0,0,0,0,0,0,6.419368925
Agency_13,SKU_03,276.219,1/1/2013,492612703,718394219,22.21973684,1250.632814,1158.388445,92.244369,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,7.375815505
Agency_48,SKU_17,0,1/1/2013,492612703,718394219,24.05289256,0,0,0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_17,SKU_01,79.164,1/1/2013,492612703,718394219,22.21973684,1201.125,1143.050563,58.074437,147910,123013,0,0,1,0,0,0,0,0,0,0,0,0,4.835003601
Agency_41,SKU_03,737.5428,1/1/2013,492612703,718394219,23.89354839,1239.869073,1166.78186,73.087213,1573238,125229,0,0,1,0,0,0,0,0,0,0,0,0,5.894752486
Agency_01,SKU_04,230.2956,1/1/2013,492612703,718394219,17.072,1725.711827,1467.68186,258.029967,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,14.95208893
Agency_38,SKU_04,2115.2178,1/1/2013,492612703,718394219,22.21973684,1723.634393,1642.597622,81.036771,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,4.701505802
Agency_53,SKU_15,0,1/1/2013,492612703,718394219,23.89354839,0,0,0,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_48,SKU_03,6493.814243,1/1/2013,492612703,718394219,24.05289256,1330.643851,1263.553534,67.090317,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,5.041943939
Agency_51,SKU_05,2211.3873,1/1/2013,492612703,718394219,24.05289256,1323.072771,1201.050507,122.022264,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,9.222641919
Agency_20,SKU_23,0,1/1/2013,492612703,718394219,22.21973684,0,0,0,1825752,102317,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_01,SKU_11,7.668,1/1/2013,492612703,718394219,17.072,1779.102113,1672.084507,107.017606,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,6.015259339
Agency_20,SKU_21,0,1/1/2013,492612703,718394219,22.21973684,0,0,0,1825752,102317,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_51,SKU_02,3318.516,1/1/2013,492612703,718394219,24.05289256,1218.473539,1127.936534,90.537005,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,7.430362835
Agency_45,SKU_02,40.5,1/1/2013,492612703,718394219,30.81142857,1178.341061,1178.341061,0,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_55,SKU_01,3777.3,1/1/2013,492612703,718394219,21.20731707,1144.459051,1014.878638,129.580413,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,11.32241585
Agency_10,SKU_01,2767.5,1/1/2013,492612703,718394219,25.36,1185.2452,1077.629812,107.615388,1716027,117463,0,0,1,0,0,0,0,0,0,0,0,0,9.079588595
Agency_45,SKU_03,33.9246,1/1/2013,492612703,718394219,30.81142857,1317.206572,1317.206572,0,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_45,SKU_08,8.5626,1/1/2013,492612703,718394219,30.81142857,1499.532193,1499.532193,0,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_38,SKU_21,0,1/1/2013,492612703,718394219,22.21973684,0,0,0,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_33,SKU_04,0.7029,1/1/2013,492612703,718394219,23.7,1992.368758,1842.772087,149.596671,39719,91375,0,0,1,0,0,0,0,0,0,0,0,0,7.508483076
Agency_17,SKU_03,12.0978,1/1/2013,492612703,718394219,22.21973684,1250.585106,1180.972697,69.612409,147910,123013,0,0,1,0,0,0,0,0,0,0,0,0,5.566387179
Agency_07,SKU_01,6841.044,1/1/2013,492612703,718394219,25.36,1175.324069,1085.409365,89.914704,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,7.650205281
Agency_50,SKU_05,4190.562,1/1/2013,492612703,718394219,24.07901235,1319.212094,1226.521583,92.690511,2057678,144594,0,0,1,0,0,0,0,0,0,0,0,0,7.026202339
Agency_38,SKU_14,0,1/1/2013,492612703,718394219,22.21973684,0,0,0,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_55,SKU_05,201.0294,1/1/2013,492612703,718394219,21.20731707,1282.900571,1053.045023,229.855548,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,17.9168638
Agency_45,SKU_04,185.7573,1/1/2013,492612703,718394219,30.81142857,1743.175326,1708.807629,34.367697,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,1.971557105
Agency_50,SKU_02,10098.432,1/1/2013,492612703,718394219,24.07901235,1225.171481,1125.231213,99.940268,2057678,144594,0,0,1,0,0,0,0,0,0,0,0,0,8.157247336
Agency_55,SKU_02,824.364,1/1/2013,492612703,718394219,21.20731707,1113.745427,1069.704737,44.04069,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,3.954286943
Agency_13,SKU_20,0,1/1/2013,492612703,718394219,22.21973684,0,0,0,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_17,SKU_04,340.587,1/1/2013,492612703,718394219,22.21973684,1749.295775,1615.518828,133.776947,147910,123013,0,0,1,0,0,0,0,0,0,0,0,0,7.647474424
Agency_48,SKU_28,0,1/1/2013,492612703,718394219,24.05289256,0,0,0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_45,SKU_05,260.6481,1/1/2013,492612703,718394219,30.81142857,1368.887961,1368.887961,0,176318,137609,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_50,SKU_01,1144.8,1/1/2013,492612703,718394219,24.07901235,1222.949469,1214.831647,8.117822,2057678,144594,0,0,1,0,0,0,0,0,0,0,0,0,0.663790468
Agency_51,SKU_03,3513.3534,1/1/2013,492612703,718394219,24.05289256,1331.090275,1230.196357,100.893918,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,7.579795292
Agency_07,SKU_02,514.512,1/1/2013,492612703,718394219,25.36,1132.55129,1045.527881,87.023409,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,7.68383823
Agency_41,SKU_04,1395.3204,1/1/2013,492612703,718394219,23.89354839,1704.996144,1592.431345,112.564799,1573238,125229,0,0,1,0,0,0,0,0,0,0,0,0,6.602055928
Agency_31,SKU_03,527.481,1/1/2013,492612703,718394219,28.67435897,1272.367022,1112.2395,160.127522,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,12.5850104
Agency_22,SKU_04,31.0554,1/1/2013,492612703,718394219,25.8452381,1742.112676,1598.414189,143.698487,48151,132110,0,0,1,0,0,0,0,0,0,0,0,0,8.248518536
Agency_13,SKU_01,6269.508,1/1/2013,492612703,718394219,22.21973684,1205.013714,1123.530838,81.482876,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,6.761987441
Agency_41,SKU_01,4324.104,1/1/2013,492612703,718394219,23.89354839,1133.284019,1069.996793,63.287226,1573238,125229,0,0,1,0,0,0,0,0,0,0,0,0,5.584409992
Agency_49,SKU_23,0,1/1/2013,492612703,718394219,24.05289256,0,0,0,1880416,154532,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_31,SKU_05,14.5053,1/1/2013,492612703,718394219,28.67435897,1468.521127,1443.306239,25.214888,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,1.717025893
Agency_31,SKU_02,23.868,1/1/2013,492612703,718394219,28.67435897,1102.188658,1082.072627,20.116031,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,1.825098712
Agency_20,SKU_04,1642.4217,1/1/2013,492612703,718394219,22.21973684,1740.68464,1591.968742,148.715898,1825752,102317,0,0,1,0,0,0,0,0,0,0,0,0,8.543529056
Agency_53,SKU_04,2403.8541,1/1/2013,492612703,718394219,23.89354839,1730.734055,1666.63685,64.097205,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,3.703469335
Agency_13,SKU_07,7.965,1/1/2013,492612703,718394219,22.21973684,1139.335933,1139.335933,0,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_48,SKU_05,1823.525772,1/1/2013,492612703,718394219,24.05289256,1323.676644,1234.592021,89.084623,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,6.730089513
Agency_48,SKU_02,475.790396,1/1/2013,492612703,718394219,24.05289256,1212.326419,1199.161654,13.164765,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,1.085909273
Agency_31,SKU_01,126.36,1/1/2013,492612703,718394219,28.67435897,1150,1121.542097,28.457903,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,2.474600261
Agency_58,SKU_17,0,1/1/2013,492612703,718394219,22.21973684,0,0,0,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_22,SKU_05,238.5387,1/1/2013,492612703,718394219,25.8452381,1310.176057,1203.875711,106.300346,48151,132110,0,0,1,0,0,0,0,0,0,0,0,0,8.113439826
Agency_48,SKU_07,28.32,1/1/2013,492612703,718394219,24.05289256,1143.50339,1143.50339,0,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_58,SKU_23,0,1/1/2013,492612703,718394219,22.21973684,0,0,0,1620969,105857,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_22,SKU_02,110.7,1/1/2013,492612703,718394219,25.8452381,1167,1067.2575,99.7425,48151,132110,0,0,1,0,0,0,0,0,0,0,0,0,8.546915167
Agency_32,SKU_04,3324.2697,1/1/2013,492612703,718394219,21.75438596,1644.347531,1533.296261,111.05127,1199179,126063,0,0,1,0,0,0,0,0,0,0,0,0,6.753515781
Agency_40,SKU_04,1.1502,1/1/2013,492612703,718394219,24.07901235,0,0,0,143299,137912,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_51,SKU_07,12.8325,1/1/2013,492612703,718394219,24.05289256,1143.50339,1143.50339,0,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_38,SKU_01,7569.396,1/1/2013,492612703,718394219,22.21973684,1166.489506,1117.044979,49.444527,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,4.238745976
Agency_31,SKU_04,1421.1999,1/1/2013,492612703,718394219,28.67435897,1814.164741,1531.567322,282.597419,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,15.57727436
Agency_31,SKU_08,9.2655,1/1/2013,492612703,718394219,28.67435897,1511.725352,1481.321349,30.404003,181063,102731,0,0,1,0,0,0,0,0,0,0,0,0,2.011212087
Agency_51,SKU_01,3384.936,1/1/2013,492612703,718394219,24.05289256,1221.67324,1153.115267,68.557973,1750152,238870,0,0,1,0,0,0,0,0,0,0,0,0,5.611809341
Agency_53,SKU_24,0,1/1/2013,492612703,718394219,23.89354839,0,0,0,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_22,SKU_03,86.4612,1/1/2013,492612703,718394219,25.8452381,1258.729104,1156.645866,102.083238,48151,132110,0,0,1,0,0,0,0,0,0,0,0,0,8.110024443
Agency_40,SKU_18,1.0998,1/1/2013,492612703,718394219,24.07901235,1152.68617,1143.817512,8.868658,143299,137912,0,0,1,0,0,0,0,0,0,0,0,0,0.76939051
Agency_01,SKU_05,15.975,1/1/2013,492612703,718394219,17.072,1260.322817,1172.763381,87.559436,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,6.947381641
Agency_40,SKU_03,4.0608,1/1/2013,492612703,718394219,24.07901235,1228.803191,1228.803191,0,143299,137912,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_38,SKU_05,4335.1038,1/1/2013,492612703,718394219,22.21973684,1295.143618,1119.308736,175.834882,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,13.57647751
Agency_41,SKU_02,3471.768,1/1/2013,492612703,718394219,23.89354839,1107.531873,1045.39289,62.138983,1573238,125229,0,0,1,0,0,0,0,0,0,0,0,0,5.610581918
Agency_53,SKU_03,249.0624,1/1/2013,492612703,718394219,23.89354839,1259.762728,1255.490812,4.271916,1729177,111048,0,0,1,0,0,0,0,0,0,0,0,0,0.33910481
Agency_48,SKU_04,3539.939558,1/1/2013,492612703,718394219,24.05289256,1720.664633,1410.490406,310.174227,1739969,210213,0,0,1,0,0,0,0,0,0,0,0,0,18.02641962
Agency_20,SKU_03,315.8118,1/1/2013,492612703,718394219,22.21973684,1256.305437,1135.741035,120.564402,1825752,102317,0,0,1,0,0,0,0,0,0,0,0,0,9.596742834
Agency_38,SKU_02,3391.74,1/1/2013,492612703,718394219,22.21973684,1166.021887,1123.549322,42.472565,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,3.642518676
Agency_13,SKU_05,1138.3785,1/1/2013,492612703,718394219,22.21973684,1295.778368,1207.88242,87.895948,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,6.783254773
Agency_01,SKU_01,80.676,1/1/2013,492612703,718394219,17.072,1141.5,1033.432731,108.067269,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,9.467128252
Agency_13,SKU_02,0,1/1/2013,492612703,718394219,22.21973684,0,0,0,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_41,SKU_05,2866.2345,1/1/2013,492612703,718394219,23.89354839,1260.007889,1189.759099,70.24879,1573238,125229,0,0,1,0,0,0,0,0,0,0,0,0,5.575265886
Agency_38,SKU_07,65.9325,1/1/2013,492612703,718394219,22.21973684,1102.088253,1097.002373,5.08588,1515841,173884,0,0,1,0,0,0,0,0,0,0,0,0,0.461476655
Agency_01,SKU_02,78.408,1/1/2013,492612703,718394219,17.072,1074.157799,969.1862085,104.9715905,153733,120207,0,0,1,0,0,0,0,0,0,0,0,0,9.772455276
Agency_07,SKU_05,94.2525,1/1/2013,492612703,718394219,25.36,1324.847865,1211.293111,113.554754,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,8.571154243
Agency_13,SKU_04,1812.204,1/1/2013,492612703,718394219,22.21973684,1763.501851,1623.003226,140.498625,1520066,110666,0,0,1,0,0,0,0,0,0,0,0,0,7.967024527
Agency_55,SKU_04,1958.5989,1/1/2013,492612703,718394219,21.20731707,1735.602978,1584.436801,151.166177,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,8.709720997
Agency_30,SKU_04,3124.3905,1/1/2013,492612703,718394219,26.40169492,1787.423423,1566.848242,220.575181,1094349,247220,0,0,1,0,0,0,0,0,0,0,0,0,12.34039893
Agency_57,SKU_07,126.555,1/1/2013,492612703,718394219,22.21973684,1134.702335,1115.323746,19.378589,2212416,187351,0,0,1,0,0,0,0,0,0,0,0,0,1.70781256
Agency_32,SKU_02,1895.724,1/1/2013,492612703,718394219,21.75438596,1111.016218,1082.456546,28.559672,1199179,126063,0,0,1,0,0,0,0,0,0,0,0,0,2.570590018
Agency_34,SKU_22,0.5964,1/1/2013,492612703,718394219,24.6,2031.179577,2031.179577,0,12271,97222,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_12,SKU_01,9191.772,1/1/2013,492612703,718394219,22.21973684,1205.459203,1100.188659,105.270544,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,8.732816817
Agency_57,SKU_01,7395.948,1/1/2013,492612703,718394219,22.21973684,1220.425184,1110.166349,110.258835,2212416,187351,0,0,1,0,0,0,0,0,0,0,0,0,9.034460813
Agency_54,SKU_04,78.1497,1/1/2013,492612703,718394219,21.75438596,1749.384148,1741.903221,7.480927,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,0.427632033
Agency_18,SKU_01,0.54,1/1/2013,492612703,718394219,30.59489796,1201.125,1117.0375,84.0875,60189,135477,0,0,1,0,0,0,0,0,0,0,0,0,7.000728484
Agency_32,SKU_05,2476.8918,1/1/2013,492612703,718394219,21.75438596,1273.52787,1152.598599,120.929271,1199179,126063,0,0,1,0,0,0,0,0,0,0,0,0,9.495612452
Agency_10,SKU_03,1907.3916,1/1/2013,492612703,718394219,25.36,1295.209803,1196.373029,98.836774,1716027,117463,0,0,1,0,0,0,0,0,0,0,0,0,7.63094703
Agency_46,SKU_04,3925.1853,1/1/2013,492612703,718394219,24.05289256,1722.803207,1303.032786,419.770421,1709754,212229,0,0,1,0,0,0,0,0,0,0,0,0,24.36554676
Agency_30,SKU_06,22.356,1/1/2013,492612703,718394219,26.40169492,1076.359641,1076.359641,0,1094349,247220,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_46,SKU_17,0,1/1/2013,492612703,718394219,24.05289256,0,0,0,1709754,212229,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_54,SKU_05,61.2162,1/1/2013,492612703,718394219,21.75438596,1315.970699,1315.562498,0.408201,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,0.031019004
Agency_47,SKU_03,237.5568,1/1/2013,492612703,718394219,30.82888889,1277.792554,1129.660138,148.132416,32183,128574,0,0,1,0,0,0,0,0,0,0,0,0,11.59283763
Agency_23,SKU_03,0,1/1/2013,492612703,718394219,25.8452381,0,0,0,49101,90240,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_30,SKU_05,223.9695,1/1/2013,492612703,718394219,26.40169492,1463.502263,1413.994789,49.507474,1094349,247220,0,0,1,0,0,0,0,0,0,0,0,0,3.382808162
Agency_50,SKU_17,0,1/1/2013,492612703,718394219,24.07901235,0,0,0,2057678,144594,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_32,SKU_01,1747.008,1/1/2013,492612703,718394219,21.75438596,1120.036599,1097.425697,22.610902,1199179,126063,0,0,1,0,0,0,0,0,0,0,0,0,2.018764567
Agency_54,SKU_02,27.324,1/1/2013,492612703,718394219,21.75438596,1169.45331,1169.45331,0,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_47,SKU_01,6.48,1/1/2013,492612703,718394219,30.82888889,1201.125,1197.521875,3.603125,32183,128574,0,0,1,0,0,0,0,0,0,0,0,0,0.299979186
Agency_59,SKU_01,8203.356,1/1/2013,492612703,718394219,22.21973684,1225.268116,1134.646428,90.621688,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,7.396070037
Agency_08,SKU_01,128.304,1/1/2013,492612703,718394219,24.07901235,1175.5625,1086.035617,89.526883,71662,123610,0,0,1,0,0,0,0,0,0,0,0,0,7.615663395
Agency_18,SKU_04,174.6387,1/1/2013,492612703,718394219,30.59489796,1749.291242,1578.378949,170.912293,60189,135477,0,0,1,0,0,0,0,0,0,0,0,0,9.770373789
Agency_59,SKU_05,1511.1072,1/1/2013,492612703,718394219,22.21973684,1315.790638,1229.336582,86.454056,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,6.570502442
Agency_54,SKU_03,136.5444,1/1/2013,492612703,718394219,21.75438596,1256.142776,1255.832872,0.309904,48332,122313,0,0,1,0,0,0,0,0,0,0,0,0,0.024671081
Agency_19,SKU_05,93.7413,1/1/2013,492612703,718394219,26.40169492,1526.091549,1382.156268,143.935281,48146,122042,0,0,1,0,0,0,0,0,0,0,0,0,9.431628207
Agency_59,SKU_02,1806.732,1/1/2013,492612703,718394219,22.21973684,1225.257446,1157.56294,67.694506,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,5.524921005
Agency_19,SKU_02,50.112,1/1/2013,492612703,718394219,26.40169492,1073.3125,980.1989262,93.1135738,48146,122042,0,0,1,0,0,0,0,0,0,0,0,0,8.675346071
Agency_12,SKU_05,1618.8426,1/1/2013,492612703,718394219,22.21973684,1295.167986,1191.041893,104.126093,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,8.039582056
Agency_23,SKU_21,0,1/1/2013,492612703,718394219,25.8452381,0,0,0,49101,90240,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_57,SKU_05,1837.5084,1/1/2013,492612703,718394219,22.21973684,1309.952235,1203.906029,106.046206,2212416,187351,0,0,1,0,0,0,0,0,0,0,0,0,8.095425403
Agency_39,SKU_03,214.5456,1/1/2013,492612703,718394219,22.21973684,1256.365617,1171.002008,85.363609,1448423,131411,0,0,1,0,0,0,0,0,0,0,0,0,6.794487834
Agency_47,SKU_17,0,1/1/2013,492612703,718394219,30.82888889,0,0,0,32183,128574,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_18,SKU_05,375.1569,1/1/2013,492612703,718394219,30.59489796,1302.960074,1204.267665,98.692409,60189,135477,0,0,1,0,0,0,0,0,0,0,0,0,7.574476837
Agency_34,SKU_04,0,1/1/2013,492612703,718394219,24.6,0,0,0,12271,97222,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_59,SKU_07,10.62,1/1/2013,492612703,718394219,22.21973684,0,0,0,1219986,218902,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_12,SKU_02,0.432,1/1/2013,492612703,718394219,22.21973684,1242.640625,1211.015625,31.625,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,2.544983591
Agency_57,SKU_02,2330.748,1/1/2013,492612703,718394219,22.21973684,1221.485307,1114.083097,107.40221,2212416,187351,0,0,1,0,0,0,0,0,0,0,0,0,8.792754967
Agency_18,SKU_02,0,1/1/2013,492612703,718394219,30.59489796,0,0,0,60189,135477,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_19,SKU_01,0,1/1/2013,492612703,718394219,26.40169492,0,0,0,48146,122042,0,0,1,0,0,0,0,0,0,0,0,0,0
Agency_39,SKU_04,1611.0468,1/1/2013,492612703,718394219,22.21973684,1730.828687,1589.925152,140.903535,1448423,131411,0,0,1,0,0,0,0,0,0,0,0,0,8.140813476
Agency_12,SKU_07,18.585,1/1/2013,492612703,718394219,22.21973684,1134.584746,1112.344068,22.240678,1596955,205376,0,0,1,0,0,0,0,0,0,0,0,0,1.960248283
Agency_09,SKU_01,4272.048,1/1/2013,492612703,718394219,30.82888889,1183.528927,1058.420009,125.108918,1646094,213511,0,0,1,0,0,0,0,0,0,0,0,0,10.57083736
Agency_50,SKU_03,400.2426,1/1/2013,492612703,718394219,24.07901235,1330.907102,1296.215916,34.691186,2057678,144594,0,0,1,0,0,0,0,0,0,0,0,0,2.606582078
Agency_39,SKU_07,2.655,1/1/2013,492612703,718394219,22.21973684,1120.283898,1057.70339,62.580508,1448423,131411,0,0,1,0,0,0,0,0,0,0,0,0,5.586129383
Agency_55,SKU_03,3990.2436,1/1/2013,492612703,718394219,21.20731707,1258.08892,1143.512393,114.576527,2025793,238553,0,0,1,0,0,0,0,0,0,0,0,0,9.107188306
Agency_08,SKU_04,192.339,1/1/2013,492612703,718394219,24.07901235,1742.112676,1589.098112,153.014564,71662,123610,0,0,1,0,0,0,0,0,0,0,0,0,8.783275968
Agency_39,SKU_01,2354.832,1/1/2013,492612703,718394219,22.21973684,1167.261138,1087.793629,79.467509,1448423,131411,0,0,1,0,0,0,0,0,0,0,0,0,6.80803176
Agency_07,SKU_04,2338.74,1/1/2013,492612703,718394219,25.36,1738.971567,1594.730656,144.240911,1868030,175785,0,0,1,0,0,0,0,0,0,0,0,0,8.294610087
